Game,TotalWinPct,TotalWins,TotalLosses,Rank,DruidWin,DruidLoss,DruidWinPct,HunterWin,HunterLoss,HunterWinPct,MageWin,MageLoss,MageWinPct,PaladinWin,PaladinLoss,PaladinWinPct,PriestWin,PriestLoss,PriestWinPct,RogueWin,RogueLoss,RogueWinPct,ShamanWin,ShamanLoss,ShamanWinPct,WarlockWin,WarlockLoss,WarlockWinPct,WarriorWin,WarriorLoss,WarriorWinPct,DruidMetaPct,HunterMetaPct,MageMetaPct,PaladinMetaPct,PriestMetaPct,RogueMetaPct,ShamanMetaPct,WarlockMetaPct,WarriorMetaPct
172,0.534883721,92,80,9.2,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.65,1,,0.571428571,,,0.47826087,,,0.583333333,,,0.483870968,0.034883721,0.011627907,0.093023256,0.034883721,0.11627907,0.122093023,0.267441861,0.139534884,0.180232558
173,0.537572254,93,80,9.3,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.65,1,,0.590909091,,,0.47826087,,,0.583333333,,,0.483870968,0.034682081,0.011560694,0.092485549,0.034682081,0.115606936,0.12716763,0.265895954,0.138728324,0.179190751
174,0.540229885,94,80,9.4,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.65,,,0.590909091,,,0.47826087,,,0.583333333,1,,0.5,0.034482759,0.011494253,0.091954023,0.034482759,0.114942529,0.126436782,0.264367816,0.137931035,0.183908046
175,0.542857143,95,80,8.1,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.65,1,,0.608695652,,,0.47826087,,,0.583333333,,,0.5,0.034285714,0.011428571,0.091428571,0.034285714,0.114285714,0.131428571,0.262857143,0.137142857,0.182857143
176,0.545454546,96,80,8.3,,,0.833333333,1,,1,,,0.5,,,0.166666667,,,0.65,,,0.608695652,,,0.47826087,,,0.583333333,,,0.5,0.034090909,0.017045455,0.090909091,0.034090909,0.113636364,0.130681818,0.261363636,0.136363636,0.181818182
177,0.542372881,96,81,8.5,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.65,,,0.608695652,,1,0.468085106,,,0.583333333,,,0.5,0.033898305,0.016949153,0.09039548,0.033898305,0.11299435,0.129943503,0.265536723,0.13559322,0.180790961
178,0.54494382,97,81,8.4,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.65,,,0.608695652,,,0.468085106,,,0.583333333,1,,0.515151515,0.033707865,0.016853933,0.08988764,0.033707865,0.112359551,0.129213483,0.264044944,0.134831461,0.185393258
179,0.541899441,97,82,8.5,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.65,,,0.608695652,,1,0.458333333,,,0.583333333,,,0.515151515,0.033519553,0.016759777,0.089385475,0.033519553,0.111731844,0.12849162,0.268156425,0.134078212,0.184357542
180,0.538888889,97,83,8.4,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.65,,1,0.583333333,,,0.458333333,,,0.583333333,,,0.515151515,0.033333333,0.016666667,0.088888889,0.033333333,0.111111111,0.133333333,0.266666667,0.133333333,0.183333333
181,0.535911602,97,84,8.3,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.65,,,0.583333333,,1,0.448979592,,,0.583333333,,,0.515151515,0.033149171,0.016574586,0.08839779,0.033149171,0.110497238,0.132596685,0.270718232,0.132596685,0.182320442
182,0.532967033,97,85,8.2,,,0.833333333,,,1,,,0.5,,,0.166666667,,1,0.619047619,,,0.583333333,,,0.448979592,,,0.583333333,,,0.515151515,0.032967033,0.016483516,0.087912088,0.032967033,0.115384615,0.131868132,0.269230769,0.131868132,0.181318681
183,0.535519126,98,85,8.1,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.619047619,1,,0.6,,,0.448979592,,,0.583333333,,,0.515151515,0.032786885,0.016393443,0.087431694,0.032786885,0.114754098,0.136612022,0.267759563,0.131147541,0.180327869
184,0.538043478,99,85,8.2,,,0.833333333,,,1,,,0.5,,,0.166666667,,,0.619047619,1,,0.615384615,,,0.448979592,,,0.583333333,,,0.515151515,0.032608696,0.016304348,0.086956522,0.032608696,0.114130435,0.141304348,0.266304348,0.130434783,0.179347826
185,0.540540541,100,85,8.3,,,0.833333333,,,1,1,,0.529411765,,,0.166666667,,,0.619047619,,,0.615384615,,,0.448979592,,,0.583333333,,,0.515151515,0.032432432,0.016216216,0.091891892,0.032432432,0.113513514,0.140540541,0.264864865,0.12972973,0.178378378
186,0.537634409,100,86,8.5,,,0.833333333,,,1,,1,0.5,,,0.166666667,,,0.619047619,,,0.615384615,,,0.448979592,,,0.583333333,,,0.515151515,0.032258065,0.016129032,0.096774194,0.032258065,0.112903226,0.139784946,0.26344086,0.129032258,0.177419355
187,0.534759358,100,87,8.4,,,0.833333333,,,1,,1,0.473684211,,,0.166666667,,,0.619047619,,,0.615384615,,,0.448979592,,,0.583333333,,,0.515151515,0.032085562,0.016042781,0.101604278,0.032085562,0.112299465,0.139037433,0.262032086,0.128342246,0.176470588
188,0.537234043,101,87,8.3,,,0.833333333,,,1,,,0.473684211,,,0.166666667,1,,0.636363636,,,0.615384615,,,0.448979592,,,0.583333333,,,0.515151515,0.031914894,0.015957447,0.10106383,0.031914894,0.117021277,0.138297872,0.260638298,0.127659575,0.175531915
189,0.534391534,101,88,8.4,,,0.833333333,,,1,,,0.473684211,,,0.166666667,,1,0.608695652,,,0.615384615,,,0.448979592,,,0.583333333,,,0.515151515,0.031746032,0.015873016,0.100529101,0.031746032,0.121693122,0.137566138,0.259259259,0.126984127,0.174603175
190,0.536842105,102,88,8.3,,,0.833333333,,,1,,,0.473684211,,,0.166666667,,,0.608695652,,,0.615384615,1,,0.46,,,0.583333333,,,0.515151515,0.031578947,0.015789474,0.1,0.031578947,0.121052632,0.136842105,0.263157895,0.12631579,0.173684211
191,0.534031414,102,89,8.4,,,0.833333333,,,1,,,0.473684211,,,0.166666667,,,0.608695652,,1,0.592592593,,,0.46,,,0.583333333,,,0.515151515,0.031413613,0.015706806,0.09947644,0.031413613,0.120418848,0.141361257,0.261780105,0.12565445,0.172774869
192,0.53125,102,90,8.3,,,0.833333333,,,1,,1,0.45,,,0.166666667,,,0.608695652,,,0.592592593,,,0.46,,,0.583333333,,,0.515151515,0.03125,0.015625,0.104166667,0.03125,0.119791667,0.140625,0.260416667,0.125,0.171875
193,0.528497409,102,91,8.2,,,0.833333333,,,1,,,0.45,,,0.166666667,,,0.608695652,,,0.592592593,,1,0.450980392,,,0.583333333,,,0.515151515,0.031088083,0.015544041,0.103626943,0.031088083,0.119170985,0.139896373,0.264248705,0.124352332,0.170984456
194,0.525773196,102,92,8.1,,,0.833333333,,,1,,,0.45,,,0.166666667,,1,0.583333333,,,0.592592593,,,0.450980392,,,0.583333333,,,0.515151515,0.030927835,0.015463918,0.103092784,0.030927835,0.12371134,0.139175258,0.262886598,0.12371134,0.170103093
195,0.523076923,102,93,8,,,0.833333333,,,1,,,0.45,,,0.166666667,,,0.583333333,,,0.592592593,,1,0.442307692,,,0.583333333,,,0.515151515,0.030769231,0.015384615,0.102564103,0.030769231,0.123076923,0.138461539,0.266666667,0.123076923,0.169230769
196,0.520408163,102,94,9.4,,,0.833333333,,,1,,,0.45,,,0.166666667,,,0.583333333,,,0.592592593,,,0.442307692,,,0.583333333,,1,0.5,0.030612245,0.015306122,0.102040816,0.030612245,0.12244898,0.137755102,0.265306122,0.12244898,0.173469388
197,0.517766498,102,95,9.3,,,0.833333333,,,1,,,0.45,,,0.166666667,,,0.583333333,,,0.592592593,,1,0.433962264,,,0.583333333,,,0.5,0.030456853,0.015228426,0.101522843,0.030456853,0.121827411,0.137055838,0.269035533,0.121827411,0.172588833
198,0.52020202,103,95,9.2,1,,0.857142857,,,1,,,0.45,,,0.166666667,,,0.583333333,,,0.592592593,,,0.433962264,,,0.583333333,,,0.5,0.035353535,0.015151515,0.101010101,0.03030303,0.121212121,0.136363636,0.267676768,0.121212121,0.171717172
199,0.522613065,104,95,9.3,1,,0.875,,,1,,,0.45,,,0.166666667,,,0.583333333,,,0.592592593,,,0.433962264,,,0.583333333,,,0.5,0.040201005,0.015075377,0.100502513,0.030150754,0.120603015,0.135678392,0.266331658,0.120603015,0.170854271
200,0.52,104,96,9.4,,,0.875,,,1,,,0.45,,,0.166666667,,1,0.56,,,0.592592593,,,0.433962264,,,0.583333333,,,0.5,0.04,0.015,0.1,0.03,0.125,0.135,0.265,0.12,0.17
201,0.52238806,105,96,9.3,,,0.875,,,1,,,0.45,,,0.166666667,,,0.56,1,,0.607142857,,,0.433962264,,,0.583333333,,,0.5,0.039800995,0.014925373,0.099502488,0.029850746,0.12437811,0.139303483,0.263681592,0.119402985,0.169154229
202,0.51980198,105,97,9.4,,,0.875,,,1,,,0.45,,,0.166666667,,,0.56,,,0.607142857,,,0.433962264,,,0.583333333,,1,0.485714286,0.03960396,0.014851485,0.099009901,0.02970297,0.123762376,0.138613861,0.262376238,0.118811881,0.173267327
203,0.522167488,106,97,9.3,,,0.875,,,1,,,0.45,,,0.166666667,,,0.56,1,,0.620689655,,,0.433962264,,,0.583333333,,,0.485714286,0.039408867,0.014778325,0.098522167,0.02955665,0.123152709,0.142857143,0.261083744,0.118226601,0.172413793
204,0.519607843,106,98,9.4,,,0.875,,,1,,,0.45,,,0.166666667,,,0.56,,,0.620689655,,,0.433962264,,,0.583333333,,1,0.472222222,0.039215686,0.014705882,0.098039216,0.029411765,0.12254902,0.142156863,0.259803922,0.117647059,0.176470588
205,0.517073171,106,99,9.3,,,0.875,,,1,,,0.45,,,0.166666667,,1,0.538461539,,,0.620689655,,,0.433962264,,,0.583333333,,,0.472222222,0.03902439,0.014634146,0.097560976,0.029268293,0.126829268,0.141463415,0.258536585,0.117073171,0.175609756
206,0.519417476,107,99,9.2,,,0.875,,,1,,,0.45,,,0.166666667,,,0.538461539,,,0.620689655,,,0.433962264,1,,0.6,,,0.472222222,0.038834951,0.014563107,0.097087379,0.029126214,0.126213592,0.140776699,0.257281553,0.121359223,0.174757282
207,0.516908213,107,100,9.3,,,0.875,,,1,,,0.45,,,0.166666667,,,0.538461539,,1,0.6,,,0.433962264,,,0.6,,,0.472222222,0.038647343,0.014492754,0.096618357,0.028985507,0.125603865,0.144927536,0.256038647,0.120772947,0.173913044
208,0.519230769,108,100,9.2,,,0.875,,,1,,,0.45,,,0.166666667,,,0.538461539,,,0.6,1,,0.444444444,,,0.6,,,0.472222222,0.038461538,0.014423077,0.096153846,0.028846154,0.125,0.144230769,0.259615385,0.120192308,0.173076923
209,0.521531101,109,100,9.3,,,0.875,,,1,,,0.45,,,0.166666667,,,0.538461539,1,,0.612903226,,,0.444444444,,,0.6,,,0.472222222,0.038277512,0.014354067,0.09569378,0.028708134,0.124401914,0.148325359,0.258373206,0.119617225,0.172248804
210,0.519047619,109,101,9.4,,,0.875,,,1,,,0.45,,,0.166666667,,,0.538461539,,1,0.59375,,,0.444444444,,,0.6,,,0.472222222,0.038095238,0.014285714,0.095238095,0.028571429,0.123809524,0.152380952,0.257142857,0.119047619,0.171428571
